No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
255	OCC=CC#CC#CCC=CCCCCO	18.1	0.532	20.42	0.601	21.74	0.639	33.58	0.988	34	16	33	15	4	2	2	0	21	18	14	0	2	0	0	0	0	0	0	0	52.941	41.176	0	5.882	0	2	0
256	O=CC=CC#CC#CCC=CCCCCC=C	18.77	0.536	21.91	0.626	23.29	0.665	34.25	0.979	35	17	34	16	6	4	2	0	24	18	16	0	1	0	0	0	0	0	0	0	51.429	45.714	0	2.857	0	1	0
257	OCC=CC#CC#CCC=CCCCCCC=C	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
258	O=CC=CC#CC#CCC=CCCCCCC=C	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
259	OCC(O)C#CC#CC(O)CC	13.95	0.581	14.13	0.589	14.91	0.621	24.27	1.011	24	12	23	11	2	0	2	0	15	12	9	0	3	0	0	0	0	0	0	0	50	37.5	0	12.5	0	3	0
260	OC1OC(C=CC=CC#CC#CC=CC)CC1	18.94	0.574	20.82	0.631	21.98	0.666	32.7	0.991	33	17	33	17	5	3	2	0	24	16	15	0	2	0	0	0	0	0	0	0	48.485	45.455	0	6.061	0	2	0
261	OC1OC(C=CC=CC#CC#CC=CC)CC1	18.94	0.574	20.82	0.631	21.98	0.666	32.7	0.991	33	17	33	17	5	3	2	0	24	16	15	0	2	0	0	0	0	0	0	0	48.485	45.455	0	6.061	0	2	0
262	OC1OC(C=CC=CC#CC#CC=CC)CCC1	20.1	0.558	22.42	0.623	23.74	0.659	35.58	0.988	36	18	36	18	5	3	2	0	25	18	16	0	2	0	0	0	0	0	0	0	50	44.444	0	5.556	0	2	0
263	OC1OC(C=CC=CC#CC#CC=CC)CCC1	20.1	0.558	22.42	0.623	23.74	0.659	35.58	0.988	36	18	36	18	5	3	2	0	25	18	16	0	2	0	0	0	0	0	0	0	50	44.444	0	5.556	0	2	0
264	C#CC#CC#CC(O)C(O)CO	13.63	0.681	12.93	0.647	13.39	0.669	20.51	1.026	20	12	19	11	3	0	3	0	17	8	9	0	3	0	0	0	0	0	0	0	40	45	0	15	0	3	0
265	OCC(O)C(O)C(O)C#CC#CC#CC#CC	19.28	0.665	18.64	0.643	19.36	0.668	29.6	1.021	29	17	28	16	4	0	4	0	24	12	13	0	4	0	0	0	0	0	0	0	41.379	44.828	0	13.793	0	4	0
266	C#CC#CC#CC(O)C(O)CO	13.63	0.681	12.93	0.647	13.39	0.669	20.51	1.026	20	12	19	11	3	0	3	0	17	8	9	0	3	0	0	0	0	0	0	0	40	45	0	15	0	3	0
267	OCC=CC#CC#CC=CC=CCCCCC=C	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
268	OCC=CC#CC#CC(O)C=CCCCCCCC	21.58	0.502	25.22	0.587	27.02	0.628	42.22	0.982	43	19	42	18	4	2	2	0	24	24	17	0	2	0	0	0	0	0	0	0	55.814	39.535	0	4.651	0	2	0
269	O=C(O)C=CC#CC#CC=CC	13.3	0.665	13.42	0.671	13.94	0.697	20.18	1.009	20	12	19	11	5	3	2	0	18	8	10	0	2	0	0	0	0	0	0	0	40	50	0	10	0	2	0
270	OCC=CC#CC#CCC=CCCCCCC=C	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
271	C(C#CC)#CC=C(C=CC=CC=C)SC	17.79	0.613	19.29	0.665	20.97	0.723	28.24	0.974	29	15	28	14	6	4	2	0	22	14	14	0	0	0	1	0	0	0	0	0	48.276	48.276	0	0	0	1	0
272	C(C#CC=CC)#CC=CC=CC=C	13.96	0.558	16.6	0.664	17.56	0.702	24.28	0.971	25	13	24	12	6	4	2	0	20	12	13	0	0	0	0	0	0	0	0	0	48	52	0	0	0	0	0
273	C(#CC#CC)C#CC=CC=CC=C	13.8	0.6	16	0.696	16.8	0.73	22.4	0.974	23	13	22	12	6	3	3	0	21	10	13	0	0	0	0	0	0	0	0	0	43.478	56.522	0	0	0	0	0
274	OC(C#CC#CC(O)C=CCCCCCCC)C=C	21.58	0.502	25.22	0.587	27.02	0.628	42.22	0.982	43	19	42	18	4	2	2	0	24	24	17	0	2	0	0	0	0	0	0	0	55.814	39.535	0	4.651	0	2	0
275	OCCC(O)C#CC#CC(O)CC	15.11	0.56	15.73	0.583	16.67	0.617	27.15	1.006	27	13	26	12	2	0	2	0	16	14	10	0	3	0	0	0	0	0	0	0	51.852	37.037	0	11.111	0	3	0
276	OC(C#CC#CC=CC=CC=CCCCC)C=C	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
277	OC(C#CC#CC=CC=CC=CCCCC)C=C	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
278	C(C#CC=CC)#CC=CC=CC=C	13.96	0.558	16.6	0.664	17.56	0.702	24.28	0.971	25	13	24	12	6	4	2	0	20	12	13	0	0	0	0	0	0	0	0	0	48	52	0	0	0	0	0
279	OCCC(O)C=CC=CC#CC#CC=CC	17.94	0.561	19.82	0.619	20.98	0.656	31.7	0.991	32	16	31	15	5	3	2	0	22	16	14	0	2	0	0	0	0	0	0	0	50	43.75	0	6.25	0	2	0
280	OCC=CC#CC#CC=CC=CC(O)CCO	19.27	0.584	20.33	0.616	21.43	0.649	33.03	1.001	33	17	32	16	5	3	2	0	23	16	14	0	3	0	0	0	0	0	0	0	48.485	42.424	0	9.091	0	3	0
281	O=CCCC=CC(O)C(O)C#CC#CC=CC	19.27	0.584	20.33	0.616	21.43	0.649	33.03	1.001	33	17	32	16	5	3	2	0	23	16	14	0	3	0	0	0	0	0	0	0	48.485	42.424	0	9.091	0	3	0
282	OCCCC=CC=CC#CC#CC=CC	16.61	0.536	19.31	0.623	20.53	0.662	30.37	0.98	31	15	30	14	5	3	2	0	21	16	14	0	1	0	0	0	0	0	0	0	51.613	45.161	0	3.226	0	1	0
283	OCC=CC#CC#CC=CC=CC(O)CCO	19.27	0.584	20.33	0.616	21.43	0.649	33.03	1.001	33	17	32	16	5	3	2	0	23	16	14	0	3	0	0	0	0	0	0	0	48.485	42.424	0	9.091	0	3	0
284	OCCC(O)C=CC=CC#CC#CC#CC	17.78	0.593	19.22	0.641	20.22	0.674	29.82	0.994	30	16	29	15	5	2	3	0	23	14	14	0	2	0	0	0	0	0	0	0	46.667	46.667	0	6.667	0	2	0
285	OC(C=CC=CC=CC#CC#CC#CC)CCC	19.77	0.549	22.91	0.636	24.29	0.675	35.25	0.979	36	18	35	17	6	3	3	0	26	18	17	0	1	0	0	0	0	0	0	0	50	47.222	0	2.778	0	1	0
286	OC(C=CC=CC=CC#CC#CC=CC)CCC	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
287	OC(C=CC=CC=CC#CC#CC#CC)CCC	19.77	0.549	22.91	0.636	24.29	0.675	35.25	0.979	36	18	35	17	6	3	3	0	26	18	17	0	1	0	0	0	0	0	0	0	50	47.222	0	2.778	0	1	0
288	O=CCCCC=CC=CC#CC#CC#CC	17.45	0.582	19.71	0.657	20.77	0.692	29.49	0.983	30	16	29	15	6	3	3	0	24	14	15	0	1	0	0	0	0	0	0	0	46.667	50	0	3.333	0	1	0
289	OC(C=CC=CC#CC#CC=CC)CCC	17.77	0.523	20.91	0.615	22.29	0.656	33.25	0.978	34	16	33	15	5	3	2	0	22	18	15	0	1	0	0	0	0	0	0	0	52.941	44.118	0	2.941	0	1	0
290	O=C(C=CC=CC#CC#CC=CC)CCC	17.61	0.55	20.31	0.635	21.53	0.673	31.37	0.98	32	16	31	15	6	4	2	0	23	16	15	0	1	0	0	0	0	0	0	0	50	46.875	0	3.125	0	1	0
291	OCC=CC#CC#CC(O)C=CCCCCO	19.43	0.555	20.93	0.598	22.19	0.634	34.91	0.997	35	17	34	16	4	2	2	0	22	18	14	0	3	0	0	0	0	0	0	0	51.429	40	0	8.571	0	3	0
292	OCC=CC#CC#CC=CCCC(O)CCO	19.43	0.555	20.93	0.598	22.19	0.634	34.91	0.997	35	17	34	16	4	2	2	0	22	18	14	0	3	0	0	0	0	0	0	0	51.429	40	0	8.571	0	3	0
293	C(C#CC=CC)#CC=CC=CCCCC=C	17.44	0.513	21.4	0.629	22.84	0.672	32.92	0.968	34	16	33	15	6	4	2	0	23	18	16	0	0	0	0	0	0	0	0	0	52.941	47.059	0	0	0	0	0
294	O=CCCCCC=CC=CC#CC#CC#CC	18.61	0.564	21.31	0.646	22.53	0.683	32.37	0.981	33	17	32	16	6	3	3	0	25	16	16	0	1	0	0	0	0	0	0	0	48.485	48.485	0	3.03	0	1	0
295	O=C(C=CC#CC#CC=CC)CCCCC	17.77	0.523	20.91	0.615	22.29	0.656	33.25	0.978	34	16	33	15	5	3	2	0	22	18	15	0	1	0	0	0	0	0	0	0	52.941	44.118	0	2.941	0	1	0
296	OCCCCCCC=CCC#CC#CC=CC	19.09	0.489	23.11	0.593	24.81	0.636	38.01	0.975	39	17	38	16	4	2	2	0	22	22	16	0	1	0	0	0	0	0	0	0	56.41	41.026	0	2.564	0	1	0
297	C(C#CC=CC)#CC=CC=CCCCCC=C	18.6	0.503	23	0.622	24.6	0.665	35.8	0.968	37	17	36	16	6	4	2	0	24	20	17	0	0	0	0	0	0	0	0	0	54.054	45.946	0	0	0	0	0
298	C(C#CC=CC)#CC=CC=CCCCCC=C	18.6	0.503	23	0.622	24.6	0.665	35.8	0.968	37	17	36	16	6	4	2	0	24	20	17	0	0	0	0	0	0	0	0	0	54.054	45.946	0	0	0	0	0
299	OCCCCCCC=CCC#CC#CC=CC	19.09	0.489	23.11	0.593	24.81	0.636	38.01	0.975	39	17	38	16	4	2	2	0	22	22	16	0	1	0	0	0	0	0	0	0	56.41	41.026	0	2.564	0	1	0
300	O=CCCCCCC=CCC#CC#CC=CC	18.93	0.512	22.51	0.608	24.05	0.65	36.13	0.976	37	17	36	16	5	3	2	0	23	20	16	0	1	0	0	0	0	0	0	0	54.054	43.243	0	2.703	0	1	0
301	C(C#CCC=CCCCCCC=C)#CC=CC	18.76	0.481	23.6	0.605	25.36	0.65	37.68	0.966	39	17	38	16	5	3	2	0	23	22	17	0	0	0	0	0	0	0	0	0	56.41	43.59	0	0	0	0	0
302	OC(C#CC#CCCC)C(O)C(O)CCCCCC=C	23.07	0.502	26.33	0.572	28.23	0.614	45.43	0.988	46	20	45	19	3	1	2	0	24	26	17	0	3	0	0	0	0	0	0	0	56.522	36.957	0	6.522	0	3	0
303	OCCCC#CC#CC(O)C=CCCCCCCC	21.74	0.483	25.82	0.574	27.78	0.617	44.1	0.98	45	19	44	18	3	1	2	0	23	26	17	0	2	0	0	0	0	0	0	0	57.778	37.778	0	4.444	0	2	0
304	C(C#CCC=CCCCCCC=C)#CC=CC	18.76	0.481	23.6	0.605	25.36	0.65	37.68	0.966	39	17	38	16	5	3	2	0	23	22	17	0	0	0	0	0	0	0	0	0	56.41	43.59	0	0	0	0	0
305	O=CCCCCCCC=CCC#CC#CC=CC	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
306	C(C#CCC=CCCCCCC=C)#CC=CC	18.76	0.481	23.6	0.605	25.36	0.65	37.68	0.966	39	17	38	16	5	3	2	0	23	22	17	0	0	0	0	0	0	0	0	0	56.41	43.59	0	0	0	0	0
307	O=CCCCCCCC=CCC#CC#CC=CC	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
308	O=C(O)CC(O)CCCCC(O)C=CC#CC#CC=CC	24.08	0.56	25.64	0.596	27.16	0.632	43	1	43	21	42	20	5	3	2	0	27	22	17	0	4	0	0	0	0	0	0	0	51.163	39.535	0	9.302	0	4	0
309	OC(C=CC#CC#CC=CC)CCCCCC=C	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
310	O=CCCCCCCCC=CCC#CC#CC=CC	21.25	0.494	25.71	0.598	27.57	0.641	41.89	0.974	43	19	42	18	5	3	2	0	25	24	18	0	1	0	0	0	0	0	0	0	55.814	41.86	0	2.326	0	1	0
311	O=CCCCCCCCC=CCC#CC#CC=CC	21.25	0.494	25.71	0.598	27.57	0.641	41.89	0.974	43	19	42	18	5	3	2	0	25	24	18	0	1	0	0	0	0	0	0	0	55.814	41.86	0	2.326	0	1	0
312	C(C#CCCC)#CC=CC=CCCCCC=C	18.76	0.481	23.6	0.605	25.36	0.65	37.68	0.966	39	17	38	16	5	3	2	0	23	22	17	0	0	0	0	0	0	0	0	0	56.41	43.59	0	0	0	0	0
313	OC(C=CC=CC#CC#CC#CC)CCCC=C	19.77	0.549	22.91	0.636	24.29	0.675	35.25	0.979	36	18	35	17	6	3	3	0	26	18	17	0	1	0	0	0	0	0	0	0	50	47.222	0	2.778	0	1	0
314	C(#CC#CC)C#CC=CC=CCCCCC=C	18.44	0.527	22.4	0.64	23.84	0.681	33.92	0.969	35	17	34	16	6	3	3	0	25	18	17	0	0	0	0	0	0	0	0	0	51.429	48.571	0	0	0	0	0
315	OC(C=CC=CC#CC#CC=CC)CCCC=C	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
316	O=C(C=CC=CC#CC#CC=CC)CCCC=C	19.77	0.549	22.91	0.636	24.29	0.675	35.25	0.979	36	18	35	17	7	5	2	0	26	18	17	0	1	0	0	0	0	0	0	0	50	47.222	0	2.778	0	1	0
317	OC(C#CC#CC=CC=CCCCCCC)C=C	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
318	OC(C#CC#CC=CC=CC(O)CCCCC)C=C	21.42	0.522	24.62	0.6	26.26	0.64	40.34	0.984	41	19	40	18	5	3	2	0	25	22	17	0	2	0	0	0	0	0	0	0	53.659	41.463	0	4.878	0	2	0
319	O=CC=CC#CC#CC=CC=CCCO	16.62	0.616	17.62	0.653	18.46	0.684	26.94	0.998	27	15	26	14	6	4	2	0	22	12	13	0	2	0	0	0	0	0	0	0	44.444	48.148	0	7.407	0	2	0
320	O=CC=CC#CC#CC=CC=CCCCCCO	20.1	0.558	22.42	0.623	23.74	0.659	35.58	0.988	36	18	35	17	6	4	2	0	25	18	16	0	2	0	0	0	0	0	0	0	50	44.444	0	5.556	0	2	0
321	O=C(O)C=CC=CC=CC#CC#CC=CC	17.62	0.629	18.62	0.665	19.46	0.695	27.94	0.998	28	16	27	15	7	5	2	0	24	12	14	0	2	0	0	0	0	0	0	0	42.857	50	0	7.143	0	2	0
322	OCC=CC#CC#CC=CC(O)CCCCCCC	21.58	0.502	25.22	0.587	27.02	0.628	42.22	0.982	43	19	42	18	4	2	2	0	24	24	17	0	2	0	0	0	0	0	0	0	55.814	39.535	0	4.651	0	2	0
323	C(C#CC=CC)#CC=CC=CCCCCCC	18.76	0.481	23.6	0.605	25.36	0.65	37.68	0.966	39	17	38	16	5	3	2	0	23	22	17	0	0	0	0	0	0	0	0	0	56.41	43.59	0	0	0	0	0
324	O=CC=CC#CC#CC=CC=CCCCC	17.61	0.55	20.31	0.635	21.53	0.673	31.37	0.98	32	16	31	15	6	4	2	0	23	16	15	0	1	0	0	0	0	0	0	0	50	46.875	0	3.125	0	1	0
325	C(C#CC=CC)#CC=CC=CCCCC	16.44	0.498	20.4	0.618	21.84	0.662	31.92	0.967	33	15	32	14	5	3	2	0	21	18	15	0	0	0	0	0	0	0	0	0	54.545	45.455	0	0	0	0	0
326	OCC=CC#CC#CC=CC=CC=C	15.29	0.588	17.11	0.658	18.01	0.693	25.61	0.985	26	14	25	13	6	4	2	0	21	12	13	0	1	0	0	0	0	0	0	0	46.154	50	0	3.846	0	1	0
327	OC(C#CC#CC=CC)C=CCCCCCCC	20.25	0.482	24.71	0.588	26.57	0.633	40.89	0.974	42	18	41	17	4	2	2	0	23	24	17	0	1	0	0	0	0	0	0	0	57.143	40.476	0	2.381	0	1	0
328	O=C(O)CC(O)CCCC=CC=CC#CC#CC=CC	22.59	0.565	24.53	0.613	25.95	0.649	39.79	0.995	40	20	39	19	6	4	2	0	27	20	17	0	3	0	0	0	0	0	0	0	50	42.5	0	7.5	0	3	0
329	OCCC=CC=CC#CC#CC=CC	15.45	0.552	17.71	0.633	18.77	0.67	27.49	0.982	28	14	27	13	5	3	2	0	20	14	13	0	1	0	0	0	0	0	0	0	50	46.429	0	3.571	0	1	0
330	OCCC=CC=CC=CC#CC#CC	15.45	0.552	17.71	0.633	18.77	0.67	27.49	0.982	28	14	27	13	5	3	2	0	20	14	13	0	1	0	0	0	0	0	0	0	50	46.429	0	3.571	0	1	0
331	OC(C=CC=CC#CC#CC=CC)CCC	17.77	0.523	20.91	0.615	22.29	0.656	33.25	0.978	34	16	33	15	5	3	2	0	22	18	15	0	1	0	0	0	0	0	0	0	52.941	44.118	0	2.941	0	1	0
332	OC(C=CC=CC=CC#CC#CC=CC)CCC	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
333	O=C(C=CC=CC=CC#CC#CC=CC)CCC	19.77	0.549	22.91	0.636	24.29	0.675	35.25	0.979	36	18	35	17	7	5	2	0	26	18	17	0	1	0	0	0	0	0	0	0	50	47.222	0	2.778	0	1	0
334	O=CCCCCC=CC=CC#CC#CC=CC	18.77	0.536	21.91	0.626	23.29	0.665	34.25	0.979	35	17	34	16	6	4	2	0	24	18	16	0	1	0	0	0	0	0	0	0	51.429	45.714	0	2.857	0	1	0
335	OC(C#CC#CC=CC=CCCCCC=C)CC	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
336	OC(C=CC#CC#CC=CC)CCCCCCC	20.25	0.482	24.71	0.588	26.57	0.633	40.89	0.974	42	18	41	17	4	2	2	0	23	24	17	0	1	0	0	0	0	0	0	0	57.143	40.476	0	2.381	0	1	0
337	OC(C#CC#CC=CC)C=CCCCCCCC	20.25	0.482	24.71	0.588	26.57	0.633	40.89	0.974	42	18	41	17	4	2	2	0	23	24	17	0	1	0	0	0	0	0	0	0	57.143	40.476	0	2.381	0	1	0
338	OCCC(O)C=CC=CC#CC#CC#CC	17.78	0.593	19.22	0.641	20.22	0.674	29.82	0.994	30	16	29	15	5	2	3	0	23	14	14	0	2	0	0	0	0	0	0	0	46.667	46.667	0	6.667	0	2	0
339	C(C#CCCC)#CC=CC=CC=C	14.12	0.523	17.2	0.637	18.32	0.679	26.16	0.969	27	13	26	12	5	3	2	0	19	14	13	0	0	0	0	0	0	0	0	0	51.852	48.148	0	0	0	0	0
340	OCCCC=CC=CC#CC#CC=CC	16.61	0.536	19.31	0.623	20.53	0.662	30.37	0.98	31	15	30	14	5	3	2	0	21	16	14	0	1	0	0	0	0	0	0	0	51.613	45.161	0	3.226	0	1	0
341	O=C(C=CC=CC#CC#CC=CC)CCC	17.61	0.55	20.31	0.635	21.53	0.673	31.37	0.98	32	16	31	15	6	4	2	0	23	16	15	0	1	0	0	0	0	0	0	0	50	46.875	0	3.125	0	1	0
342	O=CCCCCCCC=CC=CC#CC#CC=CC	21.09	0.514	25.11	0.612	26.81	0.654	40.01	0.976	41	19	40	18	6	4	2	0	26	22	18	0	1	0	0	0	0	0	0	0	53.659	43.902	0	2.439	0	1	0
343	OC(C=CC#CC#CC#CC=CC)CCl	18.16	0.698	17.81	0.685	18.87	0.726	25.94	0.998	26	15	25	14	5	2	3	0	22	11	13	0	1	0	0	0	1	0	0	0	42.308	50	0	3.846	3.846	2	1
344	OC(C=C)C(O)C=CC#CC#CC=CC	16.78	0.579	18.22	0.628	19.22	0.663	28.82	0.994	29	15	28	14	5	3	2	0	21	14	13	0	2	0	0	0	0	0	0	0	48.276	44.828	0	6.897	0	2	0
345	C(#CC#CC)C#CC=CC=CCCCC=C	17.28	0.54	20.8	0.65	22.08	0.69	31.04	0.97	32	16	31	15	6	3	3	0	24	16	16	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0
346	OC(C#CC#CC=CC=CCCCC)C=C	17.77	0.523	20.91	0.615	22.29	0.656	33.25	0.978	34	16	33	15	5	3	2	0	22	18	15	0	1	0	0	0	0	0	0	0	52.941	44.118	0	2.941	0	1	0
347	O=C(C#CC#CC=CC=CCCCC)C=C	17.61	0.55	20.31	0.635	21.53	0.673	31.37	0.98	32	16	31	15	6	4	2	0	23	16	15	0	1	0	0	0	0	0	0	0	50	46.875	0	3.125	0	1	0
348	OC(C#CC#CC=CC=CCCC=C)C=C	17.61	0.55	20.31	0.635	21.53	0.673	31.37	0.98	32	16	31	15	6	4	2	0	23	16	15	0	1	0	0	0	0	0	0	0	50	46.875	0	3.125	0	1	0
349	OC(C=CC#CC#CC=CC)CCCCC=C	18.93	0.512	22.51	0.608	24.05	0.65	36.13	0.976	37	17	36	16	5	3	2	0	23	20	16	0	1	0	0	0	0	0	0	0	54.054	43.243	0	2.703	0	1	0
350	OC(C=CC#CC#CC=CC)CCCCCC=C	20.09	0.502	24.11	0.603	25.81	0.645	39.01	0.975	40	18	39	17	5	3	2	0	24	22	17	0	1	0	0	0	0	0	0	0	55	42.5	0	2.5	0	1	0
351	O=C(O)C=CC#CC#CC=CCO	14.63	0.697	13.93	0.663	14.39	0.685	21.51	1.024	21	13	20	12	5	3	2	0	19	8	10	0	3	0	0	0	0	0	0	0	38.095	47.619	0	14.286	0	3	0
352	O=CC=CC#CC#CC=CC(O)CCCCCCC	21.42	0.522	24.62	0.6	26.26	0.64	40.34	0.984	41	19	40	18	5	3	2	0	25	22	17	0	2	0	0	0	0	0	0	0	53.659	41.463	0	4.878	0	2	0
353	O=C(CCC=CC=CC#CC#CCCCO)CCC	21.42	0.522	24.62	0.6	26.26	0.64	40.34	0.984	41	19	40	18	5	3	2	0	25	22	17	0	2	0	0	0	0	0	0	0	53.659	41.463	0	4.878	0	2	0
354	O=C(C=CC=CC#CC#CCCCO)CCCCC	21.42	0.522	24.62	0.6	26.26	0.64	40.34	0.984	41	19	40	18	5	3	2	0	25	22	17	0	2	0	0	0	0	0	0	0	53.659	41.463	0	4.878	0	2	0
355	OCC=CC#CC#CC#CC=CC=C	15.13	0.63	16.51	0.688	17.25	0.719	23.73	0.989	24	14	23	13	6	3	3	0	22	10	13	0	1	0	0	0	0	0	0	0	41.667	54.167	0	4.167	0	1	0
356	OCC=CC#CC#CC#CC=CC(O)CO	17.95	0.641	18.13	0.648	18.91	0.675	28.27	1.01	28	16	27	15	5	2	3	0	23	12	13	0	3	0	0	0	0	0	0	0	42.857	46.429	0	10.714	0	3	0
357	OCCC=CC=CC#CC#CC#CC	15.29	0.588	17.11	0.658	18.01	0.693	25.61	0.985	26	14	25	13	5	2	3	0	21	12	13	0	1	0	0	0	0	0	0	0	46.154	50	0	3.846	0	1	0
358	OCCCC=CC=CC#CC#CC(O)CC	18.1	0.532	20.42	0.601	21.74	0.639	33.58	0.988	34	16	33	15	4	2	2	0	21	18	14	0	2	0	0	0	0	0	0	0	52.941	41.176	0	5.882	0	2	0
359	OCCCC=CC=CC#CC#CC#CC	16.45	0.567	18.71	0.645	19.77	0.682	28.49	0.982	29	15	28	14	5	2	3	0	22	14	14	0	1	0	0	0	0	0	0	0	48.276	48.276	0	3.448	0	1	0
360	OC(CC)CCC=CC#CC#CC=CC	16.77	0.508	19.91	0.603	21.29	0.645	32.25	0.977	33	15	32	14	4	2	2	0	20	18	14	0	1	0	0	0	0	0	0	0	54.545	42.424	0	3.03	0	1	0
361	OCC=CC#CC#CC=CC(O)CCCCO	19.43	0.555	20.93	0.598	22.19	0.634	34.91	0.997	35	17	34	16	4	2	2	0	22	18	14	0	3	0	0	0	0	0	0	0	51.429	40	0	8.571	0	3	0
362	OC(C=CC#CC#CC=CC)CCCCC	17.93	0.498	21.51	0.598	23.05	0.64	35.13	0.976	36	16	35	15	4	2	2	0	21	20	15	0	1	0	0	0	0	0	0	0	55.556	41.667	0	2.778	0	1	0
363	C(#CC#CC)C#CC=CC=CCCCC	16.28	0.525	19.8	0.639	21.08	0.68	30.04	0.969	31	15	30	14	5	2	3	0	22	16	15	0	0	0	0	0	0	0	0	0	51.613	48.387	0	0	0	0	0
364	OC(C#CC#CC=CC=CCCC=C)CC	17.77	0.523	20.91	0.615	22.29	0.656	33.25	0.978	34	16	33	15	5	3	2	0	22	18	15	0	1	0	0	0	0	0	0	0	52.941	44.118	0	2.941	0	1	0
365	OC(C#CC#CC=CC=CC(O)CC=C)CC	19.1	0.546	21.42	0.612	22.74	0.65	34.58	0.988	35	17	34	16	5	3	2	0	23	18	15	0	2	0	0	0	0	0	0	0	51.429	42.857	0	5.714	0	2	0
366	O=C(C#CC#CC=CC=CCCCCC=C)CC	19.93	0.524	23.51	0.619	25.05	0.659	37.13	0.977	38	18	37	17	6	4	2	0	25	20	17	0	1	0	0	0	0	0	0	0	52.632	44.737	0	2.632	0	1	0
367	O=C(C=CC=CCCC#CC#CCCC)NCC(C)C	22.5	0.5	26.7	0.593	28.57	0.635	43.99	0.978	45	20	44	19	5	3	2	0	26	25	18	1	1	0	0	0	0	0	0	0	55.556	40	2.222	2.222	0	2	0
368	OCC=CC#CC#CC#CC=CC=C	15.13	0.63	16.51	0.688	17.25	0.719	23.73	0.989	24	14	23	13	6	3	3	0	22	10	13	0	1	0	0	0	0	0	0	0	41.667	54.167	0	4.167	0	1	0
369	OC(C=CC#CC#CC#CC#CC)CCl	18	0.75	17.21	0.717	18.11	0.755	24.06	1.002	24	15	23	14	5	1	4	0	23	9	13	0	1	0	0	0	1	0	0	0	37.5	54.167	0	4.167	4.167	2	1
370	C(C#CC#CC=CC)#CC#CC=C	13.64	0.65	15.4	0.733	16.04	0.764	20.52	0.977	21	13	20	12	6	2	4	0	22	8	13	0	0	0	0	0	0	0	0	0	38.095	61.905	0	0	0	0	0
371	OC(C=CC#CC#CCCC)CC=C	15.61	0.52	18.31	0.61	19.53	0.651	29.37	0.979	30	14	29	13	4	2	2	0	19	16	13	0	1	0	0	0	0	0	0	0	53.333	43.333	0	3.333	0	1	0
372	OC(C=CC#CC#CC#CC)CCCCC=C	18.77	0.536	21.91	0.626	23.29	0.665	34.25	0.979	35	17	34	16	5	2	3	0	24	18	16	0	1	0	0	0	0	0	0	0	51.429	45.714	0	2.857	0	1	0
